tenure,deposit,turnover,withdrawal,deposit_next
3108,4517.72,25285,3292.33,0
4822,39997.66,128631.05,87983.01,0
5808,21248.73,66664.95,17331.12,2040.87
0,96.17,1310.59,0,142.75
2653,2686.81,15546.24,711.59,58.61
7008,405.21,368.21,237.74,0
124,691.52,2030.31,0,0
2081,5531.07,38972.4,5447.5,0
2264,7018.63,10498.46,7415.79,47.04
73,23.7,183.66,0,23.36
781,6855.34,46630.13,3308.44,0
219,22.09,27.84,0,0
2702,48.81,404.99,0,0
553,68.53,105.48,139.8,0
1495,324.13,796.72,0,0
1743,71.08,353.69,0,0
4764,66761.42,326273.34,51261.12,864.54
596,716.14,3111.92,273.27,0
1132,1399.29,4477.45,1877.63,0
7246,232958.55,997878.66,163025.22,0
1969,942.39,22221.77,0,0
837,463.12,10001.4,0,0
2780,22224.17,108146.2,16213.78,10281.81
2914,2659.28,27159.84,495.06,0
73,35.18,41.04,0,0
4340,11872.69,42989.89,8204.27,80.68
1558,45.85,52.77,0,0
2417,263.19,1032.34,47.96,24.1
389,23600.66,234268.96,20841.8,16026.5
2132,10037.83,121955.32,7902.26,0
4082,118.44,364.93,94.28,0
4248,25044.37,227452,16317.95,1361.82
1726,37858.06,133053.95,30601.02,448.38
1030,4663.24,19028.56,3300.28,46.88
3882,297.85,791.44,0,0
5564,360.8,1078.52,90.97,0
759,3977.64,14538.14,4167.9,139.58
1804,23.51,35.27,0,0
15,172.49,172.49,377.18,0
360,936.61,2016.03,0,0
2193,426.72,707.81,582.95,0
4851,7392.23,70204.24,3313.99,199.53
4817,3039.92,4191.62,234.86,658.08
219,116.78,184.74,0,0
2634,624.6,1980.6,0,46.39
847,729.76,1665.09,2271.92,23.26
75,3766.08,42280.03,3099.81,662.1
2295,4204.71,29468.68,2812.29,176.55
0,46.23,165.51,0,0
219,22.68,28.35,0,0
153,161.44,394.46,85.76,0
6964,74737.15,1014974.53,55298.77,1735.56
4004,1489.61,5337.23,1002.26,0
979,158.43,786.67,0,0
1660,778.21,3511.08,0,0
3673,307.75,1604.23,469.97,0
4880,6185.31,34231.29,4812.45,0
1772,383.42,1118.27,114.5,0
3527,3909.7,29811.23,1516.99,0
0,356.11,0,0,0
5372,74845.87,796614.01,55666.56,22.9
73,70.35,138.36,0,0
655,405.65,1226.66,133.63,96.68
229,2720.78,12738.08,302.38,0
5467,1988.68,9930.51,1718.91,0
740,171.83,714.16,0,0
73,470.85,2287.86,0,0
3612,339.15,1310.73,0,47.21
3473,393.24,4362.03,0,0
2488,780.26,3543.74,2060.53,0
711,11506.98,94544.12,6663.18,1410.52
54,119.49,162.19,0,289.94
3617,37615.93,352986.46,22183.38,234.63
1142,188.4,346.93,47.43,0
1697,47.14,68.08,0,0
0,47.49,0,47.49,0
1387,54355.05,279338.33,51645.53,1805.17
256,12038.64,42872.9,11081.51,0
1631,5833.17,32405.7,6123,2547.97
0,34.63,197.14,0,234.2
97,1354.46,10845.57,1766.57,2145.08
1013,63573.54,349146.34,48763.51,0
290,601.25,4113.72,1265.76,47.09
1463,23.39,61.72,0,0
1962,628.11,2993.34,0,0
5275,15133.29,75780.34,2926.55,1385.57
2098,8967.6,56775.36,8769,0
2437,10256.81,52147.88,2856.16,0
618,228.99,452.49,0,0
1429,46067.99,159455,37904.71,6339.61
6419,6484.44,14688.65,1779.36,3267.23
2320,813.28,15642.83,685.18,0
219,33.92,90.34,0,0
44,744.97,4908.76,0,138.46
7,1129.36,1597.32,1903.73,71.9
73,23.86,522.93,0,0
1254,820.43,2002.32,172.91,0
1653,26214.82,174825.93,13431.8,462.04
2824,16202.95,64798.16,13390.88,0
90,142.5,389.16,0,0
2495,829.64,2113.19,691.95,0
1397,9424.52,47078.16,890.38,5326.76
3247,847.5,2803.08,1256.6,0
1073,276.97,694.85,148.81,0
1351,195.86,1010.59,0,0
4841,71726.98,327188.35,63791.48,0
2081,1398.83,7826.53,0,0
1210,503.46,5599.48,0,0
1675,523.33,965.03,346.17,0
2673,1207.62,4371.17,118.01,0
166,375.31,1550.23,567.45,22.91
0,46.81,7.26,52.88,0
219,112.5,739.95,0,0
3500,145.35,435.23,0,0
0,35.58,391.36,0,0
2354,14173.52,82653.27,12169.66,1075.13
4045,7595.33,52038.84,4884.48,0
22,104.2,173.37,0,210.59
601,45.3,57.77,0,0
3746,57951.41,326793.17,52946.67,206.83
5007,671.76,3819.24,0,141.44
4111,830.43,3395.99,1825.57,1151.15
105,230.68,1115.27,82.12,46.88
0,117.63,239.97,47.05,47.02
0,23.05,100.17,0,34.21
4868,5289.42,14472,2958.03,0
32,1157.97,9207.92,946.65,92.54
1181,21659.59,146276.77,17192.03,0
219,46.54,138.23,0,0
1495,4388.87,24846.14,4024.4,1181.06
1132,138.86,557,0,0
0,23.95,0,55.47,0
7417,742.46,3309.77,0,0
2281,772.91,4353.51,0,0
3841,9304.9,56569.02,4825.39,141.37
100,744.05,3920.39,705.06,1423.68
219,273.12,2799.26,0,0
0,185.75,1979.72,0,46.91
1762,235.5,703.8,0,0
3671,8651.26,91437.88,0,11402.38
2106,1176.79,4996.7,547.04,0
170,47.12,82.35,0,0
3369,1154.46,2997.23,1331.82,22.27
5401,62398.27,726224.56,26554.36,239.96
0,690.37,690.37,0,2181.88
100,307.18,656.52,0,0
2286,45280.54,155987.01,34682.99,259.29
219,156.73,507.69,0,0
85,1151.29,3476.37,444.62,2767.07
5,116.17,116.17,0,256.78
92,5150.63,29077.03,8083.03,0
73,35.23,42.28,0,0
669,36036.55,144189.16,34182.13,8840.52
202,743.48,8023.3,351.35,186.67
0,1385.97,692.99,0,2771.68
5929,134299.94,466287.46,78969.08,0
1704,1278.79,3394.38,404.25,0
1037,53032.13,424064.1,30306.31,2095.67
2103,1572.92,8518.75,3249.61,1654.36
75,21.95,83.3,155.91,0
750,28791.92,213717.89,16189.02,3369.44
6903,298034.1,2761732.08,358408.47,1050.77
0,47.48,216.86,0,0
3101,23.73,332.29,0,0
767,1381.47,4364.46,703.63,0
241,481.74,6174.69,0,273.36
34,1308.82,6918.23,935.26,3033.88
3449,6538.17,96451.07,2057.56,345.39
1188,1260.3,2531.58,1110.33,0
4673,581.11,8398.43,0,0
0,70.49,94.69,0,0
4571,2731.06,20508.67,3215.61,118.58
102,2500.26,5561.74,1341.54,0
2023,1057.56,3532.25,233.06,1379.71
2359,1552.09,11109.71,929.3,0
6049,363568.53,2426449.24,285197.85,0
212,230,761.28,0,0
73,23.36,35.85,0,0
131,35.93,35.93,0,0
1548,46.02,143.18,0,0
1728,141.38,1047,0,0
5815,115.35,314.32,0,0
2748,6713.97,33022.58,6217.2,0
6511,15366.72,77182.1,10411.82,528.23
1261,1527.66,6516.14,1090.16,0
1558,31896.37,130494.29,23649.03,1826.42
1733,94.77,617.03,0,0
2025,15229.89,41693.11,7882.77,3473
4917,30081.72,159064.87,28398.62,0
1039,263.67,938.22,223.7,0
2,22.71,116.37,0,0
798,2189.85,14118.22,1805.49,230.79
187,57.92,159.86,0,0
1607,72216.15,343500.86,73654.38,1031.76
4513,4630.67,128943.87,233.99,0
112,325.01,695.15,215.66,140.99
713,380.51,4523.72,644.92,137.4
1538,23.08,36.92,0,0
5124,12291.69,89420.69,8436.25,71.43
6005,3049.89,19064.39,1396.18,0
643,12252.49,56973.35,8996.26,3506.57
426,7042.75,41690.37,9983.51,428.6
6864,22508.06,107351.75,7341.94,141.37
1378,199.92,710.53,0,23.92
1319,1668.06,2379.68,1204.1,46.09
1701,24918.38,143200.27,34003.55,0
1073,41945.27,224257.28,24786.84,1230.19
241,55.77,100.12,0,0
92,115.33,312.44,117.03,94
348,437.43,2546.03,905.26,91.58
251,444.25,2613.92,588.52,46.17
2332,46.52,83.64,0,0
0,46.1,106.03,0,0
4019,131.07,1789.82,329.48,0
2,162.72,473.07,113.96,233.51
5,23.73,274.34,0,0
2079,3093,41096.27,0,0
58,692.38,3410.3,0,0
2412,3558.96,10348.35,1967.91,0
1896,1038.85,7898.52,872.77,0
582,1286.35,4177.36,647.27,275.05
0,35.93,120.79,0,48.23
1621,23.52,23.87,0,0
2349,13157.81,88488.36,10539.59,1051.19
12,69.95,93.73,0,0
1383,4209.06,23969.59,4532.18,0
270,79.15,347.65,0,0
88,70.73,1205.41,0,0
282,91.83,189.98,0,0
1694,10846.53,36181.61,346.47,5764.16
7,47.46,74.27,47.46,0
5564,1134431.76,13219160.9,474255.93,1203.33
3809,60784.88,231612.86,47590.83,399.33
1972,921.68,4925.45,534.94,23.12
71,1056.01,19366.4,1056.88,237.19
1607,3745.05,36560.01,1880.77,362.16
0,689.54,4137.26,1379.09,0
971,167.53,1429.43,0,0
1025,463.98,1057.02,3125.56,0
3096,3104.91,11400.34,2067.78,839.04
73,46.91,60.98,0,0
2724,24.99,367.53,0,0
73,23.47,59.49,0,0
229,1341.02,8125.96,344.21,716.04
134,197.32,510.21,0,0
652,90.79,517.1,115.57,0
1711,130.04,451.74,0,0
3559,2174.21,8832.42,2914.22,0
2290,259.58,1998.69,0,808.41
1431,6320.3,19044.96,2916.51,0
825,116.55,357.15,429.2,0
10,35.19,86.54,0,0
5129,19694.91,394441.14,1186.47,643.43
19,23.4,55.7,0,0
4924,129681.92,1454699.14,64748.5,65.26
2,22.81,34.22,0,0
4778,39843.2,424607.3,27695.15,47.05
316,5327.92,31977.76,1000.03,0
2,481.33,4701.22,501.01,0
1650,1142.01,5855.69,479.26,46.57
6056,279.61,1056.42,0,0
280,367.74,1741.23,0,0
7251,3060.2,10448.01,0,0
78,227.8,798.99,0,0
6385,81349.94,435289.49,53876.95,863.04
4481,13658.48,73438.17,10594.79,973.69
1957,34.58,43.8,0,0
4523,47495.03,224601.72,29760.19,725.94
1480,139.77,153.46,0,0
1882,756.23,4859.37,626.34,0
49,119.54,154.24,0,274.37
0,471.44,2866.8,0,0
1835,3052.01,6640.1,3994.06,0
3476,6932.13,117379.96,9093.03,1769.34
5854,14203.72,68277.09,1823.68,0
122,95.35,945.13,0,0
5221,2947.91,14315.84,3683.24,2435.32
1604,253.75,574.47,0,0
1689,1151.47,4648.34,0,387.41
3106,819.23,9574.72,0,0
2899,16245.05,201405.6,21444.52,0
37,3550.02,46422.66,1184.94,479.03
3016,8585.78,62933.05,10750.93,465.27
1108,117.35,337.38,737.18,0
3091,25844.06,111255.63,33248.84,307.86
4532,12647.07,81286.5,13457.27,1640.8
1436,2881.48,12863.21,1465.48,418.64
2232,20816.69,77958.43,15660.31,0
1027,151.06,473,51.11,0
365,1163.96,2989.56,1225.44,235.12
3478,19689.73,61406.04,19505.62,213.51
1650,495.61,1323.62,0,0
2458,887.97,1563.75,0,0
2634,1972.14,23803.47,230.21,0
234,297.25,2133.05,0,0
1516,161.22,869.74,0,0
219,136.33,465.33,0,0
0,44.76,145.1,0,89.7
2366,205.58,485.41,0,0
219,46.14,128.26,0,0
699,296.39,2457.66,407.81,0
1784,284.86,11124.81,0,0
2154,3846.88,9943.42,4060.03,126.87
4213,863.72,2062.63,1592.83,746.54
4559,108473.79,1078658.03,48851.39,2299.25
3366,4788.69,19716.93,3177.59,0
29,139.36,268.47,0,0
7108,229.88,1178.14,0,0
2402,344.92,940.01,0,0
4226,73.19,86.88,0,0
0,596.58,2775.01,0,733.57
0,69.07,90.71,46.05,0
71,185.87,745.24,0,0
341,3041.88,4224.79,2168.39,226
226,236.66,832.05,0,0
1195,68.16,327.57,0,0
6562,101649.49,416268.49,84783.68,1901.52
1458,614.06,3241.23,0,95.24
1648,1314.34,7985.52,0,300.61
6650,27122.68,93924.02,25298.24,801.29
2,23.92,43.06,0,0
2,189.94,654.58,118.72,865.57
4815,10024.88,41954.24,10030.93,0
219,67.4,115.99,0,0
1757,470.75,1641.03,0,0
1896,928.3,4661.1,3013.06,0
4732,167095.3,1894282.32,146292.34,0
1818,8453.18,55527.71,4456.79,0
1930,3535.04,8287.85,812.57,0
3534,16836.77,122394.76,12757.53,1293.87
222,94.89,96,47.4,0
4783,1763679.56,15018487.31,1026496.22,2239.26
12,1169.97,10020.35,1844.66,3078.38
1857,324.13,1334.89,1888.81,0
2785,176.8,470.2,0,0
1344,773.95,2938.32,0,0
1013,580.92,2065.22,303.23,0
4257,72274.33,391577.07,57169.89,470.53
4481,25193.57,131897.27,24147.4,1992.47
2,440.5,5817.08,0,0
1127,6923.33,57037.78,1180.03,0
1451,1651.01,4020.07,58.67,0
3634,103876.66,908391.4,59968.75,1138.92
1361,390.82,789.61,0,0
5469,6374.11,10031.88,4837.65,187.92
2726,140668.29,631449.16,61381.13,4361.2
3128,2596.94,19804.13,4968.67,0
2974,518.34,8720.35,1233.25,129.52
518,2288.73,8437.18,1865.41,139.39
5,2702.42,4103.28,6423.71,0
1543,2323.06,9730.43,512.36,0
41,4332.84,8084.58,0,0
6024,2107.82,4309.34,1198.53,335.14
2906,287.97,885.38,515.89,0
2,115.7,702.74,162.37,70.63
0,23.49,35.24,0,0
3013,4115.48,20568.52,4552.03,208.93
5852,3328.29,18551.51,1298.62,0
73,23.34,1400.57,0,0
1219,3171.92,19465.16,1322.36,0
112,6597.36,46754.94,7009.38,2316.37
219,34.87,206.87,0,0
1955,306.04,783.58,388.54,0
1529,3432.58,22525.12,2253.17,46.63
3941,12432.85,60430.42,14619.14,0
4425,46601.66,430633.77,30817.34,3640.05
2658,75183.7,555549.29,52611.43,1522.23
287,138.32,568.6,0,0
5886,144957.53,973806.56,99182.62,1726.14
0,71.77,101.44,0,0
2658,15391.25,45639.64,17891.03,1371.07
1095,2424.45,7028.71,0,836.43
2254,350.67,2019.58,0,0
12,167.57,565.42,88.96,444.45
10,66.92,0,44.53,0
1453,11149.07,48506.62,6509.66,1448.96
1188,2093.58,8349.84,1294.55,48.51
2434,48.2,174.5,0,0
19,484.49,2112.52,0,153.35
684,14669.16,88168.89,20357.45,656.62
75,2289.84,13744.7,999.85,0
891,308.83,1478.88,53.29,0
127,282.11,2621.27,0,0
499,967.97,13574.85,0,0
453,1668.09,7874.32,2792.92,166.78
73,23.9,25.81,0,0
1056,1020.82,4747.96,785.11,209.69
2724,9588.72,29739.49,9872.27,0
292,474.12,783.79,285.66,0
6175,1051.17,13519.09,3285.36,722.61
178,23.29,43.09,0,0
302,5410.56,11789.77,4833.18,2843.72
5406,17874.64,103191.86,9209.53,89.37
5808,19763.18,107505.78,16990.13,0
4067,341580.7,1645490.89,314871.59,0
107,3232.5,15870.88,2647.77,2041.72
4486,207.5,643.58,92.14,0
660,6012.37,22554.94,6991.13,2421.34
73,23.27,23.27,0,0
0,238.1,613.11,0,0
1346,2927.07,9154.8,2322.37,0
73,46.16,63.12,0,0
0,70.28,312.85,70.28,599.48
2,23.24,59.97,0,0
518,81367.85,926210.51,48180.74,4694.87
324,461.98,971.07,0,0
1658,240.57,10517.66,236.31,0
219,93.29,216.2,0,0
1643,38549.52,139074.06,30365.5,0
5832,96751.63,687410.15,59187.7,1402.27
0,35.61,35.61,0,0
7955,2254.13,8119.6,3766.67,96.63
0,1170.76,9480.83,0,0
1828,626.98,4390.7,140.92,0
482,25297.16,104580.61,27023.85,0
7534,346.54,2023.38,0,0
1049,481.68,1917.75,0,417.55
219,230.88,506.57,250.04,0
1047,497.08,1187.67,0,44.76
3902,20793.72,209783.08,5624.68,0
0,206.24,406.6,57.56,931.93
110,161.12,419.93,191.04,0
73,201.58,264.3,0,0
2183,23.67,37.48,48.29,0
1538,69.23,297.24,0,0
669,116.43,874.36,0,47.3
12,94.5,178.1,164.72,0
4625,6263.09,17155.86,5174.54,0
12,47.66,169.19,0,120
1346,315.35,641.48,0,0
2264,138.35,1372.96,67.95,0
7105,4177.25,18417.67,4048.45,0
1064,48564.89,129058.27,88317.71,1134.14
0,309.29,329.99,0,1348.48
5637,59.95,69.37,0,0
256,766.41,6939.74,0,0
219,1498.26,9659.14,1544.62,229.91
1069,3529.24,11235.96,2081.39,3031.64
5,770.41,2974.02,1084.11,0
2120,4607.43,38149.57,4331.99,91.84
952,2686.25,4317.2,2359.7,143.15
0,35.1,37.44,0,833.05
341,68.19,131.23,0,0
3213,5628.51,23176.04,5064.62,22.78
2001,37767.89,207015.74,25253.98,3121.45
292,309.89,1972.87,0,285.87
3510,238.97,609.57,0,67.17
246,1406.78,8483.25,4881.8,0
6153,93113.71,513094.17,72536.82,235.26
0,119.62,433.61,0,0
224,189.87,868.61,0,0
1293,5265.37,54452.18,2584.11,226.5
419,22.14,324.72,0,0
3379,11636.29,53152.12,10348.6,379.32
1538,160.8,193.45,115.47,0
1850,3439.14,12442.98,181.58,71
7259,13482.65,72761.85,10268.3,1042.98
3904,281.91,7425.55,0,0
2217,43193.53,408644.79,25518.28,1251.91
3785,22.91,111.68,114.55,0
1468,4947.22,23821.8,4497.09,2381.47
78,116.78,363.65,0,0
5730,21377.82,41879.26,45181.67,2308.59
1495,26242.68,143234.45,23182.48,4015.14
1852,1003.09,7114.05,0,454.55
4708,14129.82,52095.7,7456.95,145.02
4260,471.45,1255.12,0,191.39
7018,7760.56,30297.4,6328.74,0
4805,111.95,161.5,0,0
879,1289.92,3799.06,280.07,0
1387,11815.11,62299.32,10840.48,2858.95
964,781.37,815.32,0,23.74
0,23.02,11.51,0,0
248,3641.12,13696.31,3031.9,0
1787,35163.87,77239.31,20323.84,13288.36
5959,61123.54,266397.71,53606.25,0
1638,7933.89,102676.48,7911.05,369.02
772,1789.56,7672.1,2109.59,0
3719,7837.97,65279.14,1055.13,0
7,1153.35,10596.04,766.79,0
1212,272.14,930.91,134.68,0
893,9658.09,56335.88,8624.76,273.99
1872,1050.34,2122.78,864.37,0
209,350.06,1018.03,2653.05,120.54
986,4368.64,42838.5,1359.9,605.09
2977,100.4,1050.9,230.35,0
1205,376.24,539.91,127.7,0
219,70.36,103.05,0,0
5336,190.71,3494.45,450.4,23.97
219,135.09,135.09,0,0
1212,2042.45,27832.78,0,0
4530,104.99,281,0,0
2514,1485.63,5531.19,712.17,483.7
3198,902.52,6443.16,790.36,0
448,374.68,644.2,45.6,0
2,2305.72,15036.33,0,0
0,137.4,285.11,0,0
935,640.16,2333.68,137.27,65.86
107,468.56,4622.86,0,71.02
0,23.27,54.69,0,0
1687,1024.24,3301.72,714.75,92.26
1448,289.64,4599.31,0,0
1166,188.68,288,64.82,0
4063,1552.03,5371.47,3343.73,0
3515,17640.75,105493.85,7850.1,0
4279,462.03,767.38,0,0
1828,41058.91,108599.7,35070.25,2395.09
7555,1450.15,13995.54,118.82,0
2432,6413.98,37420.83,6658.91,0
3006,76462.1,157110.59,61725.63,0
3705,1501.89,11225.43,1197.58,0
248,4943.97,26284.85,1883.07,1245.43
5034,23.81,166.67,0,24.23
4654,31436.94,124795.04,24067.02,2692.85
2298,1243.96,4387.31,2408.77,70.01
1967,1037.16,4668.46,549.49,0
3741,558.38,1568.07,116.54,46.9
4695,1589.2,4644.41,1354.75,0
2356,248.1,248.1,0,0
73,23.36,202.96,0,0
0,72.13,1268.03,168.78,2680.63
0,1205.7,1687.98,1736.21,0
3610,6216.08,34128.23,5175.58,70.72
10,480.2,3067.38,0,0
918,714.75,10039.68,0,0
4415,12881.68,101343.88,14211.61,115.5
1745,44458.73,479071.99,32804.54,978.8
2249,16524.65,101039.98,15035.56,0
1563,23.04,40.79,0,0
6701,12862.25,78655.8,7523.12,929.95
4338,5134.55,43119,4950.24,282.25
3537,151100.68,529758.89,148649.02,463.43
2,92.32,163.51,287.33,0
1409,277.71,1139.37,130.65,0
158,1412.62,7501.96,2134.31,0
1103,90.78,225.82,0,0
54,1390.9,9297.76,4637.56,23.47
674,7270.53,48881.23,5639.71,3955.61
5153,64,62.51,0,0
32,46.88,131.46,0,0
876,511.37,1475.77,561.45,0
6898,20113.58,65502.52,11117.22,234.27
0,361,1322.21,481.33,1158.77
0,46.18,58.19,0,0
0,35.45,29.54,0,0
5,579.58,4759.79,1112.21,1274.13
4693,1595.83,8570.27,494.79,229.13
0,1381.07,2693.09,0,0
3327,1355.86,4796.09,712.04,365.27
2855,749.63,8422.99,0,0
134,802.46,2318.29,429.51,92.92
3232,1926.67,6276.37,2832.92,387.15
73,35.27,53.84,0,0
1587,46.31,116.86,0,0
3948,477.66,1662.31,152.48,0
0,23.74,40.36,0,0
747,26789.37,140717.42,17703.82,0
5706,144184.4,1453184.54,98490.77,1627.59
241,94.32,413.68,0,0
1546,103.62,204.91,0,0
0,234.41,515.93,0,0
1816,3545.4,10696.59,3112.93,689.75
6560,182809.94,1335646.07,173350.76,195.14
942,373.65,4034.46,162.8,193.06
83,378.23,1521.85,0,0
1061,1203.16,6251.81,1164.9,0
6847,4898.58,35401.23,2878.91,161.02
258,189.75,551.51,0,0
426,501.58,3214.74,145.89,2181.23
2171,256.43,502.89,0,0
1166,23.13,66.2,0,0
4289,2412.11,9686.4,1083.84,0
918,253.13,472.29,0,0
3929,729.72,2589.16,0,0
2524,451.18,1520.02,0,0
7,47.42,47.39,0,0
3495,962.47,6590.78,0,0
6085,24980.42,189060.84,13495.87,0
1322,4015.7,16190.37,1895.78,376.89
6584,9283.83,39471.88,8854.04,99.25
504,1527.08,5014.26,976.54,0
1015,1371.8,2425.65,230.5,228.86
4871,1133.71,6195.36,3453.26,0
0,472.93,1059.12,0,0
1577,4195.25,12105.84,0,0
61,47.6,167.03,0,72.46
1792,1419.6,5317.64,233.06,627.8
3449,463.26,1284.84,293.54,0
1485,69.53,107.31,0,0
2164,2472.09,7563.03,534.99,234.76
6962,345.64,172.22,0,0
219,23.07,449.8,0,0
2152,402.62,1328.02,0,0
3352,8145.99,70610.1,4307.11,138.06
0,92.4,318.77,0,0
1509,138.67,200.61,0,0
5,706.44,6134.59,0,0
589,20348.43,170728.71,19960.78,2067
1694,259.96,400.53,0,0
1911,3178.01,13319.16,4002.45,0
219,45.56,79.27,0,0
3157,528.2,964.59,583.95,0
3936,309.64,990.32,166.96,23.74
0,23.6,0,0,0
511,7225.45,24814.85,6523.32,95.58
5591,323.66,819.08,0,0
1738,810.53,3126.22,300.82,0
4914,205.93,419.35,0,0
5,273.75,4760.77,2528.71,230.94
309,3224.91,15125.7,0,0
170,1329.62,9551.95,7242.53,873.15
377,794.1,2692.84,0,0
813,2346.16,15349.47,2214.09,926.04
7402,677.01,5.49,1070.25,0
370,3556.44,22489.43,921.28,46.13
4294,141.03,387.09,117.44,0
4440,8048.49,35132.5,5800.4,1397.93
304,136.01,255.45,45.47,0
0,616.6,2861.28,0,0
241,35.37,49.52,0,0
1709,23.71,109.28,0,0
1512,19082.69,115065.75,12949.48,237.43
5713,26357.38,169427.86,9691.8,0
1300,43986.02,220485.77,32435.61,1984.07
219,68.73,109.74,0,0
3323,294.34,2100.09,0,0
7061,27059.67,84200.74,16752.24,3255.24
3486,3266.76,20217.21,3660.38,106.34
41,3386.58,72397.38,1879.16,3261.16
1616,58.78,148.55,0,0
0,4453.73,131616.44,0,0
270,1202.2,4739.65,949.21,375.96
6156,242.18,281.7,0,0
1908,32918.3,141255.74,19514.02,400.34
0,228.95,0,0,0
5,439.78,1263.68,0,94.96
6222,2229.36,14189.61,0,0
2473,2574.83,14689.45,1940.79,0
4226,2737.87,12310.79,2933.86,145.09
767,773.51,9032.99,772.83,46.22
0,89.17,105.06,0,0
219,22.68,63.05,0,0
19,22.27,130.4,0,55.68
1000,17673.78,81783,18934.39,3339.36
219,45.61,61.57,0,0
1548,3806.4,17880.25,4215.5,886.79
1665,307444.54,1827788.28,234584.73,6368.92
587,209.97,497.14,0,0
467,207.01,684.41,91.25,70.73
71,1340.88,9655.82,1502.83,0
1989,523.87,1352.42,49.11,0
1957,2615.74,18668.28,356.1,0
2337,1297.56,2511.25,615.77,116.73
1217,237.89,1162.67,0,144.52
0,184.43,561.35,0,0
183,7060.54,30130.15,4392.49,0
1901,889.86,4103.13,534.84,0
253,6765.01,43479.56,5751.15,2040.23
1923,3937.64,38869.89,5358.78,0
2084,1058.28,2759.24,390.91,0
1105,352.24,1510.77,834.11,0
299,4716.3,20683.3,0,0
2373,72.16,948.3,0,0
3388,1054.65,5955.05,403.91,217.5
265,2844.11,5797.11,384.46,1581.26
1806,271.87,271.87,0,0
7171,150318.48,1185197.94,124208.25,3286.7
1512,29.93,89.32,0,0
4014,7657.46,36721.57,2000.93,257.81
5333,18168.64,121019.7,4902.7,23.56
1044,13639.24,106185.12,9668.14,875.11
0,23.74,41.79,0,0
73,23.11,23.11,0,0
61,23.09,37.86,0,0
0,22.89,168.73,0,23.36
1660,47.54,66.89,0,0
630,21215.79,34264.09,15828.59,3061.85
957,10092.31,75706.51,0,0
0,362.16,241.44,603.61,0
3091,188.46,243.4,0,0
2451,40100.15,326303.16,23917.4,2370.23
7037,100796.08,567822.28,63966.43,5308.15
0,305.07,887.73,0,0
73,47.79,8.12,54.96,0
0,47.54,64.18,0,0
5,143.24,286.53,119.54,0
1149,2133.1,5296.39,2267.57,0
594,741.48,2657.7,906.42,475.27
2342,10302.99,41926.16,9517.72,279.52
219,34.55,265.36,0,0
190,410.78,807.53,311.77,62.01
219,112.44,485.08,0,0
5995,90415.11,274457.92,77515.1,1038.71
355,22.8,0.91,0,0
6954,4725.68,16983.26,1201.84,0
73,347.29,616.75,0,0
6129,43585.31,277056.98,30431.1,142.31
222,56.95,171.74,0,0
4771,15580.98,143642.71,13871.66,0
73,58.64,250.96,0,131.84
4608,91250.08,361058.34,80609.59,0
6533,20745.24,48513.57,19125.21,441.25
73,23.72,32.02,0,0
73,22.34,31.62,0,0
4335,683.2,2692.56,230.54,0
1497,252.73,505.65,66.83,0
6217,1042.3,578.19,697,0
3096,39458.63,279156.41,20951.16,880.54
183,405.34,3038.68,0,0
73,34.87,37.19,0,0
5063,9511.75,96079.84,7001.29,0
2247,194.12,3788.67,0,22.38
1086,97275.29,782102.24,90337.88,4528.18
6263,13069.32,120489.32,6609.29,692.73
219,34.36,202.52,0,0
12,1160.83,4064.85,0,139.46
90,211.32,416.73,0,0
2746,1320.41,7775.83,917.25,2335.04
4652,25004.13,127572.99,14262.24,139.23
475,331.49,670.29,401.57,0
762,2207.37,10159.52,0,1605.51
73,285.44,597.53,0,0
222,80.04,264.15,0,0
562,113.04,113.04,112.75,0
222,2723.76,5105.57,11875,0
1991,47.53,216.12,0,0
533,11365.67,111151,9360.29,0
0,72.58,669.99,0,48.3
2940,28862.43,213494.33,0,838.97
321,9107.81,96110.82,11696.45,0
10,734.17,1742.82,876.04,1924.4
2290,10368.36,53259.21,6214.43,401.57
1429,78705.07,412448.78,54526.64,3683.38
3043,329.63,2224.3,0,0
3907,12787.33,45179.1,16544.22,396.89
501,1263.88,15578.34,1222.4,684.83
1514,1716.5,6915.03,862.26,0
1185,15332.89,180664.21,7224.06,1092.19
7,22.09,47.83,110.46,22.29
665,1256.92,3656.31,1177.41,23.01
2,2774.46,4241.62,0,0
3948,3157.58,21426.68,4700.68,94.3
187,35445.08,289291.83,32612.08,10532.19
224,102.06,460.77,0,0
1093,867.01,4034.07,540.72,0
2519,33369.62,253007.75,2063.07,0
869,233.97,1485.95,0,0
1531,2451.89,27018.77,0,47.43
4045,871.79,2158.94,0,671.37
6390,60920.5,686706.13,36092.26,0
0,23.08,33.24,0,0
1460,1734.25,8833.46,1543.26,0
226,2721.5,2801.43,875.15,0
5095,7133.33,12146.71,7932.08,1392.99
1456,414.84,2111.95,0,117.86
0,58.79,198,0,0
6015,1837912.77,8729960.48,1354991.5,2331.49
4824,2931.93,19998.69,1785.93,0
3958,2152.31,7862.56,1830,0
2,1383.04,921.61,0,1385.16
1103,453.92,453.92,0,0
2,28.09,28.09,0,0
2215,69.77,278.39,0,0
19,55.97,75.67,0,0
5749,307.96,931.48,0,0
0,34.94,115.06,0,0
2047,10167.57,39591.68,4181.03,0
32,118.35,287.82,121.43,214.35
4871,57529.74,381132.01,3068.13,0
